journal_id,MeSH
4418,"Pathology, Clinical/methods"
4418,Molecular Biology/methods
4418,Diagnostic Techniques and Procedures
4418,Clinical Laboratory Techniques
4419,Psychiatry
4419,Neurology
4420,Neurosciences
4421,Neurology
4422,Nursing
4422,Neurology
4422,Neurosurgery
4423,"Nursing, Supervisory"
4424,United States
4424,"Education, Nursing"
4425,Nutritional Physiological Phenomena
4426,Nutritional Physiological Phenomena
4426,Biochemistry
4427,Dental Implantation
4428,"Chemistry, Organic"
4429,Orthopedics
4429,Sports Medicine
4429,Physical Therapy Modalities
4430,Parasitic Diseases
4430,Parasitology
4431,Pathology
4432,Pediatrics
4433,Perinatology
4433,Neonatology
4433,Nursing
4434,Pharmacology
4434,Drug Therapy
4435,Pharmacy
4435,Pharmacology
4436,Physiology
4437,Prosthodontics
4438,Psychology
4439,Developmental Biology
4439,Reproduction
4440,Rheumatic Diseases
4440,Arthritis
4441,Rheumatology
4442,Rural Health
4442,United States
4443,School Health Services
4443,Health Education
4444,School Health Services
4444,"Schools, Nursing"
4445,Veterinary Medicine
4446,"Psychology, Social"
4447,Physical Fitness
4447,Sports Medicine
4448,Hormones
4448,Biochemistry
4448,Steroids
4448,Molecular Biology
4449,General Surgery
4449,Research
4450,Acoustics
4451,Joint Diseases
4451,Orthopedics
4452,Osteopathic Medicine
4453,Acquired Immunodeficiency Syndrome/nursing
4453,HIV Infections/nursing
4454,Medicine
4455,Cardiac Surgical Procedures
4455,Cardiovascular Diseases
4455,Thoracic Surgery
4456,Toxicology
4457,Urology
4458,Animal Diseases
4458,Veterinary Medicine
4459,Medicine
4460,Medicine
4461,Knee
4461,Knee Prosthesis
4461,Knee Injuries/surgery
4461,Knee Joint
4462,Internal Medicine
4463,Host-Parasite Interactions
4463,Parasitic Diseases
4463,Parasites
4464,Pediatrics
4464,Child Health
4464,Adolescent Health
4465,Internationality
4465,Global Health
4465,Public Health
4466,Hematologic Diseases
4467,Infections
4467,Communicable Diseases
4468,Neurology
4468,Nervous System Diseases
4468,Nervous System
4469,Neoplasms
4470,Health Policy
4470,Public Health
4471,Respiratory Tract Diseases
4472,Otolaryngology
4473,Medicine
4474,Pathology
4475,Medicine
4476,Medicine
4477,Drug Therapy
4477,Pharmaceutical Preparations
4478,Public Health
4478,United States
4478,Delivery of Health Care
4479,Medicine
4480,Internal Medicine
4481,Neurobiology
4481,Nervous System Diseases
4481,Psychiatry
4482,Medicine
4483,Medicine
4484,Reproduction
4484,Genetic Phenomena
4484,Bioethical Issues
4485,Botany
4486,Nurse Practitioners
4487,Nursing
4488,Veterinary Medicine
4489,Orthopedics
4490,Africa
4490,Medicine
4491,Child
4491,Communicable Diseases
4491,Infant
4491,Infections
4492,Sports Medicine
4493,Plants/genetics
4493,Plant Cells
4494,Plant Cells
4494,Molecular Biology
4494,Plants
4495,Nutritional Physiological Phenomena
4496,Prostate
4497,Psychiatry
4498,Psychiatry
4499,Psychoanalysis
4500,Equipment and Supplies
4500,Physics
4501,Environmental Health
4501,Research
4501,Environment
4502,Health Services for the Aged
4502,Pharmaceutical Preparations
4502,Pharmacy
4502,Pharmacy Administration
4503,Hearing Disorders
4503,Language Disorders
4503,Speech Disorders
4504,Psychology
4505,General Surgery
4506,Thorax
4506,Vascular Surgical Procedures
4507,Research
4507,Medicine
4508,Gastrointestinal Diseases
4509,Pediatrics
4510,Medicine
4511,Urology
4512,Horse Diseases
4513,Veterinary Medicine
4514,Veterinary Medicine
4515,Veterinary Medicine
4516,Medicine
4516,Biology
4517,Sex Factors
4517,Aging
4517,Men
4518,Bone Diseases
4518,Wounds and Injuries
4518,Joint Diseases
4519,Breast Diseases
4519,Breast Neoplasms
4520,Respiratory Tract Diseases
4521,Teaching
4521,Clinical Competence
4521,"Education, Medical"
4522,Personnel Management
4522,Health Facility Administration
4522,Health Services Administration
4523,Heart Diseases/surgery
4523,Minimally Invasive Surgical Procedures
4523,Cardiac Surgical Procedures
4523,Thoracic Diseases/surgery
4523,Thoracic Surgical Procedures
4524,Physical Fitness
4524,Diet
4525,Cell Biology
4525,Biochemistry
4526,Biometry
4527,Diagnostic Imaging
4527,"Diagnostic Techniques, Cardiovascular"
4528,"Esthetics, Dental"
4529,Leg Injuries/prevention & control
4529,Leg Ulcer/prevention & control
4529,Wound Healing
4530,"Surgery, Computer-Assisted"
4530,Robotics
4531,Neuropharmacology
4531,Mental Disorders/drug therapy
4531,Psychopharmacology
4531,Psychotropic Drugs/pharmacology
4532,Occupational Health
4532,Environmental Health
4533,Tuberculosis
4533,Lung Diseases
4534,Electroconvulsive Therapy
4535,Dental Materials
4535,Dentistry
4535,Adhesives
4535,Dental Bonding
4536,Immune System Phenomena
4536,Hypersensitivity
4537,Clinical Laboratory Techniques
4537,"Chemistry, Clinical"
4538,Mental Health Services/organization & administration
4539,Dentistry
4539,Evidence-Based Medicine
4540,Gene Transfer Techniques
4540,Genetic Therapy
4541,Hand/surgery
4541,Hand Injuries/surgery
4541,Arm Injuries/surgery
4541,Arm/surgery
4542,Pain
4542,Headache/therapy
4542,Headache
4542,Pain Management
4543,Histological Techniques
4543,Histocytochemistry/methods
4544,Otorhinolaryngologic Diseases
4544,Otorhinolaryngologic Surgical Procedures
4545,Skin Diseases
4546,Knee/surgery
4547,Fetal Diseases
4547,Pregnancy Complications
4547,Perinatal Care
4547,"Infant, Newborn, Diseases"
4548,Medicine
4549,Health Policy
4549,Mental Health Services/economics
4549,Mental Health
4550,Nursing
4550,Nursing Research
4551,Aging
4551,Nutritional Physiological Phenomena
4551,Diet
4552,Obstetrics
4552,"Genital Diseases, Female"
4553,Pain
4554,Pastoral Care
4554,Counseling
4555,Clinical Trials as Topic
4555,Pathology
4555,Clinical Laboratory Techniques
4556,Chemical Phenomena
4557,"Chemistry, Physical"
4558,"Chemistry, Physical"
4559,Physician Assistants/education
4560,Physiology
4561,Alzheimer Disease
4562,Community Mental Health Services
4562,Primary Prevention
4562,Mental Disorders/prevention & control
4563,"Sexual Dysfunction, Physiological"
4563,"Sexual Dysfunctions, Psychological"
4564,Spinal Cord Injuries
4564,Spinal Cord Diseases
4565,Forensic Psychiatry
4566,Medicine
4567,Emergency Treatment
4567,Critical Care
4567,Wounds and Injuries
4568,"Catheterization, Central Venous"
4568,Vascular Surgical Procedures
4569,Geriatrics
4570,Aging
4570,Aged
4570,"Psychology, Social"
4570,Geriatrics
4571,Diabetes Mellitus
4571,Endocrine System Diseases
4572,Liver Diseases
4572,Gastrointestinal Diseases
4573,HIV Infections
4574,Mental Disorders
4575,Nervous System Diseases
4576,Neuroradiography
4577,Microbiology
4578,Ocular Physiological Phenomena
4578,Eye Diseases
4578,Eye/anatomy & histology
4579,Neoplasms
4580,"Outcome Assessment, Health Care"
4580,Patient-Centered Care/methods
4580,Clinical Trials as Topic
4581,Pharmacogenetics
4581,Genomics
4582,"Genome, Plant"
4583,Proteins
4584,Radiopharmaceuticals
4584,Nuclear Medicine
4584,Diagnostic Imaging
4584,Molecular Biology
4585,Spinal Diseases
4586,"Surgical Procedures, Operative"
4586,General Surgery
4587,Veterinary Medicine
4588,"Emergency Service, Hospital"
4588,Emergency Medical Services
4589,Biological Psychiatry
4590,Biological Science Disciplines
4590,Medicine
4590,Environmental Medicine
4591,"Models, Theoretical"
4591,"Models, Biological"
4592,Biology
4593,"Ethics, Medical"
4593,"Philosophy, Medical"
4593,Bioethics
4594,Biology
4594,Mathematics
4594,Population
4595,Biology
4595,Biological Science Disciplines
4596,Molecular Imaging
4596,Nanomedicine
4596,Nanotechnology
4597,Cardiovascular Diseases/therapy
4598,Respiratory System Agents/therapeutic use
4598,Respiratory Tract Diseases
4599,Blood Component Removal
4599,Renal Dialysis
4600,Drug Administration Routes
4600,Drug Delivery Systems
4600,"Technology, Pharmaceutical"
4601,"Monitoring, Physiologic"
4601,Drug Therapy
4602,Body Temperature Regulation
4602,"Hypothermia, Induced"
4603,Pharmaceutical Preparations
4604,Therapeutics
4604,Medicine
4605,Therapeutics
4605,Drug Therapy
4605,Pharmacology
4606,Animals
4606,Animal Population Groups/physiology
4606,Pregnancy Complications/veterinary
4606,Reproduction
4607,Thoracic Neoplasms
4608,Thoracic Surgical Procedures
4608,Thoracic Surgery
4609,Thorax
4610,Thrombosis
4610,Hemostasis
4611,Hemostasis
4611,Hemorrhage
4611,Thrombosis
4612,Thyroid Hormones
4612,Thyroid Diseases
4613,Tick Control
4613,Tick-Borne Diseases
4613,Ticks
4614,Medicine
4615,Veterinary Medicine
4616,Veterinary Medicine
4617,Cell Biology
4617,Histology
4618,Biological Transport
4618,Tissues
4619,Regenerative Medicine
4619,Tissue Engineering
4620,Guided Tissue Regeneration
4620,Biocompatible Materials
4620,Tissue Engineering
4621,Tissue Engineering
4621,Research
4621,Guided Tissue Regeneration
4622,Tissue Engineering/methods
4622,Guided Tissue Regeneration
4623,Smoking Prevention
4623,Tobacco
4623,Tobacco Use Disorder/prevention & control
4624,Tomography
4625,Cognitive Science
4626,"Animals, Domestic/surgery"
4626,Veterinary Medicine
4627,Chemical Phenomena
4628,Magnetic Resonance Imaging
4629,Spinal Cord Injuries/rehabilitation
4630,Cerebrovascular Disorders/rehabilitation
4631,"Toxins, Biological"
4631,Hazardous Substances
4631,Carcinogens
4631,Toxicity Tests
4632,Pharmacology
4632,Pathology
4632,Environmental Pollutants/toxicity
4633,Toxicology
4634,Toxicology
4635,Toxicology
4635,Pharmacology
4636,Toxicology
4636,Occupational Medicine
4637,Toxicology/methods
4638,Toxicology
4639,Toxicology/methods
4639,Toxicology
4640,"Toxins, Biological"
4640,Toxicology
4641,Toxicology
4641,"Toxins, Biological"
4642,Biological Transport
4642,Intracellular Membranes/physiology
4643,Biomechanical Phenomena
4643,"Accidents, Traffic/prevention & control"
4643,Wounds and Injuries/prevention & control
4643,Accident Prevention
4644,Medicine
4644,Climate
4645,Hygiene
4645,Tropical Medicine
4646,Veterinary Medicine
4646,Disease Outbreaks/veterinary
4646,"Communicable Diseases, Emerging/veterinary"
4646,Animal Diseases
4647,"Transcription, Genetic"
4648,Ethnopsychology
4648,Cross-Cultural Comparison
4648,Psychiatry
4649,Blood Transfusion
4649,Hematology
4650,Blood Component Transfusion
4650,Blood Component Removal
4651,Blood
4651,Blood Transfusion
4652,Blood
4652,Blood Transfusion
4653,Blood Transfusion
4654,"Plants, Genetically Modified"
4654,"Animals, Genetically Modified"
4655,Health Promotion
4655,Health Behavior
4655,Behavioral Medicine
4656,Nerve Degeneration
4657,Psychiatry
4657,Neurosciences
4657,Translational Medical Research
4657,Public Health
4657,Health Policy
4658,Clinical Laboratory Techniques
4658,Medicine
4658,Research
4659,Translational Medical Research
4659,Stroke
4660,Transplantation Immunology
4661,Transplants
4661,Transplantation
4661,Communicable Diseases
4661,Infection Control
4661,Infections
4662,Transplantation
4663,Transplantation
4664,Transplantation
4665,Transplantation
4666,Violence
4666,Child
4666,Child Abuse
4666,"Stress Disorders, Post-Traumatic"
4667,Travel
4667,Bacterial Infections
4667,Virus Diseases
4667,Infections
4668,Trees/physiology
4669,Hyperkinesis
4669,Tremor
4670,Biochemistry
4671,Biochemistry/methods
4671,Technology/trends
4671,Biomedical Engineering/trends
4672,Neoplasms
4673,Cardiovascular Diseases
4674,Cell Biology
4674,Cell Physiological Phenomena
4675,Cognitive Science
4676,Ecology
4676,Biological Evolution
4677,Endocrine Glands
4677,Metabolism
4677,Endocrine System Diseases
4677,Hormones
4678,Genetics
4679,Hearing Aids
4679,Hearing Disorders
4679,Correction of Hearing Impairment
4680,Allergy and Immunology
4680,Immune System
4680,Immunity
4681,Infections
4681,Microbiology
4681,Virulence
4682,Clinical Medicine
4682,Therapeutics
4682,Molecular Biology
4683,Cognitive Neuroscience
4683,Learning
4683,"Psychology, Educational"
4684,Neurology
4685,Parasitic Diseases/prevention & control
4685,Parasites
4686,Pharmacology/trends
4687,Botany
4687,Plants
4688,Psychotherapy
4688,Mental Disorders
4689,Randomized Controlled Trials as Topic
4690,Veterinary Medicine
4690,Tropical Medicine
4690,"Animals, Domestic"
4691,Tropical Medicine
4691,Parasitology
4692,Developing Countries
4692,Tropical Medicine
4693,Tropical Medicine
4694,Tuberculosis
4695,"Tuberculosis, Pulmonary"
4695,Thoracic Diseases
4696,Neoplasms
4697,Carcinoembryonic Antigen
4697,Medical Oncology
4697,alpha-Fetoproteins
4697,Neoplasms/immunology
4698,Cardiology
4698,Cardiovascular Diseases
4699,Pathology
4700,Nervous System Diseases
4700,Mental Disorders
4701,Hematologic Diseases
4702,Medicine
4703,Eye Diseases
4704,Nervous System Diseases/surgery
4705,Genetics
4705,Multiple Birth Offspring
4705,Twins/genetics
4706,Medicine
4707,Korea
4707,History of Medicine
4707,"Education, Medical/history"
4708,"Microscopy, Electron"
4708,Microscopy
4709,Ultrasonics
4710,Ultrasonography
4711,Ultrasonics
4712,Ultrasonics
4713,Ultrasonics
4714,Ultrasonography
4714,"Ultrasonography, Prenatal"
4714,"Genital Diseases, Female/diagnostic imaging"
4715,Ultrasonography
4716,Pathology
4716,"Microscopy, Electron"
4717,Wounds and Injuries/therapy
4717,Emergency Treatment/methods
4717,"Surgical Procedures, Operative"
4718,Oxygen Inhalation Therapy
4718,Naval Medicine
4718,Hyperbaric Oxygenation
4718,Diving
4718,Submarine Medicine
4719,Gastrointestinal Diseases
4720,General Surgery
4721,Medicine
4722,Urolithiasis
4723,Urology
4724,Urology
4725,"Genital Neoplasms, Male"
4725,Urologic Neoplasms
4726,Female Urogenital Diseases
4726,"Diagnostic Techniques, Urological"
4726,Urologic Surgical Procedures
4726,Urologic Diseases
4726,Male Urogenital Diseases
4727,Urologic Diseases
4728,Angiography
4728,Vascular Diseases
4729,Vaccines
4730,Health Resources/standards
4730,Biomedical Technology/standards
4730,"Economics, Pharmaceutical"
4730,Risk Assessment
4730,"Outcome Assessment, Health Care"
4731,Vascular Diseases
4731,Vascular Surgical Procedures
4732,Minimally Invasive Surgical Procedures
4732,Vascular Diseases/surgery
4732,Angioplasty
4732,Vascular Surgical Procedures
4733,Risk Management
4733,Metabolic Diseases
4733,Vascular Diseases
4734,Vascular Diseases
4735,Vascular Diseases
4735,Pharmacology
4735,Cardiovascular System/drug effects
4736,Disease Vectors
4736,Zoonoses
4737,Ophthalmology
4738,Microbiology
4738,Animal Diseases/prevention & control
4738,Veterinary Medicine
4739,Anesthetics
4739,Analgesia/veterinary
4739,Anesthesia/veterinary
4740,Neoplasms/veterinary
4741,Orthopedics
4741,Orthopedics/veterinary
4741,Wounds and Injuries/veterinary
4741,Wounds and Injuries
4742,"Pathology, Veterinary"
4742,Clinical Laboratory Techniques/veterinary
4742,Animal Diseases
4743,Skin Diseases/veterinary
4743,"Animals, Domestic"
4744,Allergy and Immunology
4744,Veterinary Medicine
4745,Veterinary Medicine
4745,Animal Diseases
4746,Animal Diseases
4746,Veterinary Medicine
4747,Microbiology
4747,Veterinary Medicine
4748,Eye Diseases/veterinary
4749,"Parasitic Diseases, Animal"
4749,Veterinary Medicine
4750,"Pathology, Veterinary"
4751,Radiography/veterinary
4751,Ultrasonography/veterinary
4752,Veterinary Medicine
4753,Veterinary Medicine
4754,Veterinary Medicine
4755,Battered Women
4755,Women
4755,Violence
4756,Criminal Psychology
4756,Violence
4757,Viruses/immunology
4758,Pathology
4759,Virology
4760,Virus Diseases
4760,Viruses
4761,Virology
4762,Virology
4763,Molecular Biology
4763,Microbiological Phenomena
4763,Virulence
4764,"Genes, Viral"
4765,Virology
4766,Viruses
4766,Virus Diseases
4766,Virology
4767,Ophthalmology
4767,"Vision, Ocular"
4768,Neurosciences
4768,"Vision, Ocular"
4769,Vital Statistics
4769,Health Surveys
4769,United States
4769,Public Health
4770,United States
4770,Vital Statistics
4770,Health Surveys
4770,Public Health
4771,Endocrinology
4771,Vitamins
4772,Exercise Therapy
4772,Health Resorts
4772,Physical Therapy Modalities
4773,Viruses
4773,Virus Diseases
4774,Hematology
4774,Blood Transfusion
4774,Blood Group Antigens
4775,Waste Management
4775,Refuse Disposal
4776,Refuse Disposal/methods
4776,Radioactive Waste
4776,Industrial Waste
4776,Hazardous Waste
4776,Environmental Pollution/prevention & control
4777,Water Pollution/prevention & control
4778,Water Pollution
4779,Water Supply
4779,Water Pollution
4779,Sewage
4780,Sentinel Surveillance
4780,Oceania
4780,"Asia, Southeastern"
4780,Far East
4780,Communicable Disease Control
4780,Disaster Planning
4781,Research
4781,Nursing
4782,Medicine
4783,Medicine
4784,Travel
4784,Sports Medicine
4784,Environmental Health
4784,Environmental Exposure
4784,Emergencies
4784,Disasters
4785,Cognitive Science
4786,Developmental Biology
4787,Nanotechnology
4787,Nanomedicine
4788,RNA
4789,Systems Biology
4789,Medicine
4790,Women
4790,Health
4791,Pregnancy
4791,Midwifery
4792,Women's Health
4793,Women's Health
4794,Occupational Diseases/prevention & control
4794,"Accidents, Occupational/prevention & control"
4794,Occupational Health
4794,Occupational Therapy
4795,Occupational Health Nursing
4796,Cardiac Surgical Procedures
4796,Adult
4796,Child
4796,"Heart Defects, Congenital/surgery"
4797,"Surgical Procedures, Operative"
4797,Emergency Treatment
4798,Gastrointestinal Diseases
4799,Biotechnology
4799,Microbiology
4800,Pediatrics
4801,General Surgery
4802,Neoplasms/surgery
4802,"Surgical Procedures, Operative"
4802,Neoplasms
4803,Urology
4804,Neurosurgical Procedures
4805,Nutritional Physiological Phenomena
4805,Dietetics
4806,Evidence-Based Medicine
4806,Nursing
4807,Wounds and Injuries/prevention & control
